steps,x,y,roll,distance_to_obj,lidar
0,1.0056545734405518,1.0000495910644531,-0.01750149019062519,8.061509125017952,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8995689153671265, 0.8500687479972839]"
1,1.01131010055542,1.0001983642578125,-0.03498663753271103,8.060665848953615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9151769280433655, 0.8510786294937134]"
2,1.0168170928955078,1.000441551208496,-0.05334977060556412,8.059750864912264,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9327811002731323, 0.8510890603065491]"
3,1.0221906900405884,1.0007801055908203,-0.07248838245868683,8.058761068908478,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9308959245681763, 0.8543311357498169]"
4,1.0273244380950928,1.001206398010254,-0.09303662180900574,8.057716601864273,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9503723978996277, 0.8543036580085754]"
5,1.0322387218475342,1.0017194747924805,-0.11485817283391953,8.056615496063168,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9486576318740845, 0.8598223328590393]"
6,1.036662220954895,1.0022850036621094,-0.139592707157135,8.055523871182032,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9472267627716064, 0.8677958250045776]"
7,1.0402415990829468,1.002842903137207,-0.16939213871955872,8.054542682240488,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9935770034790039, 0.867677628993988]"
8,1.0428543090820312,1.0033378601074219,-0.20502115786075592,8.053740326906137,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9926645159721375, 0.8676871061325073]"
9,1.0454716682434082,1.0039310455322266,-0.24050186574459076,8.052840682686414,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8780835270881653]"
10,1.0468316078186035,1.0042963027954102,-0.2837022542953491,8.052316908650877,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8910201787948608]"
11,1.0473061800003052,1.0044469833374023,-0.33241006731987,8.052111124228725,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8910300135612488]"
12,1.0477724075317383,1.0046205520629883,-0.3811207413673401,8.051883624615513,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.924359917640686]"
13,1.0477761030197144,1.004622459411621,-0.4328179657459259,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9445444941520691]"
14,1.0477761030197144,1.004622459411621,-0.4845394492149353,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9445444941520691]"
15,1.0477761030197144,1.004622459411621,-0.5362609028816223,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9912663698196411]"
16,1.0477761030197144,1.004622459411621,-0.5879825949668884,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
17,1.0477761030197144,1.004622459411621,-0.6397042870521545,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
18,1.0477761030197144,1.004622459411621,-0.6914259791374207,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
19,1.0477761030197144,1.004622459411621,-0.7431476712226868,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
20,1.0477761030197144,1.004622459411621,-0.7948693633079529,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
21,1.0477761030197144,1.004622459411621,-0.846591055393219,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
22,1.0477761030197144,1.004622459411621,-0.8983127474784851,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
23,1.0477761030197144,1.004622459411621,-0.9500344395637512,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
24,1.0477761030197144,1.004622459411621,-1.0017560720443726,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
25,1.0477761030197144,1.004622459411621,-1.0534777641296387,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
26,1.0477761030197144,1.004622459411621,-1.1051994562149048,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
27,1.0477761030197144,1.004622459411621,-1.156921148300171,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
28,1.0477761030197144,1.004622459411621,-1.208642840385437,8.051881293618615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
29,1.0477761030197144,1.004622459411621,-1.2603645324707031,8.051881293618615,"[0.9927374124526978, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
30,1.0477761030197144,1.004622459411621,-1.3120862245559692,8.051881293618615,"[0.9790248274803162, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
31,1.0477761030197144,1.004622459411621,-1.3638079166412354,8.051881293618615,"[0.9677044153213501, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
32,1.0477761030197144,1.004622459411621,-1.4155296087265015,8.051881293618615,"[0.9588607549667358, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
33,1.0477761030197144,1.004622459411621,-1.4672513008117676,8.051881293618615,"[0.9525630474090576, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
34,1.0477761030197144,1.004622459411621,-1.5189729928970337,8.051881293618615,"[0.9488617777824402, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
35,1.0477761030197144,1.004622459411621,-1.5706946849822998,8.051881293618615,"[0.947787344455719, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
36,1.0477761030197144,1.004622459411621,-1.622416377067566,8.051881293618615,"[0.9493488073348999, 0.9927374124526978, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
37,1.0477761030197144,1.004622459411621,-1.674138069152832,8.051881293618615,"[0.9535331130027771, 0.9790248274803162, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
38,1.0477761030197144,1.004622459411621,-1.7258597612380981,8.051881293618615,"[0.96030592918396, 0.9677044153213501, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
39,1.0477761030197144,1.004622459411621,-1.7775814533233643,8.051881293618615,"[0.9696131944656372, 0.9588607549667358, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
40,1.0477761030197144,1.004622459411621,-1.8293031454086304,8.051881293618615,"[0.9813827276229858, 0.9525630474090576, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
41,1.0477761030197144,1.004622459411621,-1.8810248374938965,8.051881293618615,"[0.9955272078514099, 0.9488617777824402, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
42,1.0477761030197144,1.004622459411621,-1.9327465295791626,8.051881293618615,"[1.0, 0.947787344455719, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
43,1.0477761030197144,1.004622459411621,-1.9844682216644287,8.051881293618615,"[1.0, 0.9493488073348999, 0.9927374124526978, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
44,1.0477761030197144,1.004622459411621,-2.0361897945404053,8.051881293618615,"[1.0, 0.9535331130027771, 0.9790248274803162, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
45,1.0477761030197144,1.004622459411621,-2.087911367416382,8.051881293618615,"[1.0, 0.96030592918396, 0.9677044153213501, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
46,1.0477761030197144,1.004622459411621,-2.1396329402923584,8.051881293618615,"[1.0, 0.9696131944656372, 0.9588607549667358, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
47,1.0477761030197144,1.004622459411621,-2.191354513168335,8.051881293618615,"[1.0, 0.9813827276229858, 0.9525630474090576, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
48,1.0477761030197144,1.004622459411621,-2.2430760860443115,8.051881293618615,"[1.0, 0.9955272078514099, 0.9488617777824402, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
49,1.0477761030197144,1.004622459411621,-2.294797658920288,8.051881293618615,"[1.0, 1.0, 0.947787344455719, 0.9927374124526978, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
